WeekOfMonth,WeekOfMonthClaimed,Age,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Month,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
3,3,36,0,9150,1,400,2,1995,5,1,9,1,1,6,1,1,0,2,1,1,4,3,2,6,5,1,0,1,1,0,0,2
2,3,42,0,9151,11,400,2,1995,6,4,9,1,4,5,1,1,0,2,1,1,4,3,0,6,5,1,0,1,1,0,0,2
2,3,38,0,9152,8,400,4,1995,9,5,13,1,4,9,1,1,0,1,0,1,4,3,0,7,5,1,0,1,1,0,0,0
2,2,54,1,9153,15,400,2,1995,0,6,13,0,0,0,1,1,0,0,0,1,4,3,3,6,6,1,0,1,3,0,0,1
1,1,57,0,9154,13,400,3,1995,7,3,13,0,3,7,1,0,0,2,1,1,4,3,2,7,7,1,0,1,3,0,0,2
4,1,60,0,9155,10,400,1,1995,6,4,9,1,4,6,1,1,1,0,0,2,4,3,2,7,7,1,0,1,2,0,0,1
4,4,41,0,9156,11,400,1,1995,6,4,17,0,4,5,0,0,0,0,0,1,4,3,1,6,5,1,0,1,1,0,0,1
2,2,33,0,9157,4,400,2,1995,0,6,13,1,1,0,1,0,1,0,0,1,4,3,2,6,4,1,0,1,0,3,1,1
3,4,34,0,9158,8,400,3,1995,4,3,13,1,3,4,1,0,0,0,0,2,4,3,2,6,4,1,0,1,2,0,0,1
3,4,43,0,9159,7,400,4,1995,4,2,13,1,0,4,0,1,0,1,0,0,4,3,0,6,5,1,0,1,0,0,0,0
5,1,26,0,9160,16,400,2,1995,3,3,2,1,2,4,1,1,1,2,1,2,4,3,3,5,4,1,0,1,0,0,0,2
4,4,51,0,9161,14,400,2,1995,3,0,17,1,0,3,1,1,0,2,1,2,4,3,2,7,6,1,0,1,1,0,0,2
2,3,38,1,9162,3,400,4,1995,0,0,0,1,1,0,1,0,0,0,0,5,4,3,2,6,5,1,0,1,2,0,0,1
2,3,47,0,9163,13,400,4,1995,11,0,2,1,1,11,0,1,0,1,0,2,4,3,1,5,6,1,1,1,0,0,0,0
4,4,31,0,9164,12,400,4,1995,1,0,6,1,1,1,0,1,0,0,0,2,4,3,1,5,4,1,0,1,0,0,0,1
4,4,24,0,9165,14,400,1,1995,1,1,9,1,2,1,1,0,0,2,1,1,4,3,2,4,3,1,0,1,2,0,0,2
2,2,53,0,9166,10,400,2,1995,2,4,17,1,4,2,1,1,1,0,0,1,4,3,2,7,6,1,0,1,0,0,0,1
5,2,48,0,9167,10,400,4,1995,2,0,6,1,1,3,1,1,0,0,0,1,4,3,2,6,6,1,0,1,2,0,0,1
5,1,26,0,9168,2,400,2,1995,2,2,2,1,3,5,1,1,0,0,0,1,4,3,1,6,4,1,0,1,0,0,0,1
3,4,35,0,9169,3,400,3,1995,3,4,15,1,4,3,1,1,1,2,1,1,4,3,3,5,4,1,0,1,3,0,0,2
3,3,40,0,9170,16,400,4,1995,3,2,2,1,3,4,1,1,0,6,2,5,4,3,0,6,5,1,0,1,0,0,0,0
1,1,31,0,9171,12,400,4,1995,4,6,17,1,3,4,1,0,0,2,1,1,4,3,2,4,4,1,0,1,2,0,0,2
3,3,53,0,9172,14,400,2,1995,4,3,9,1,3,4,1,0,0,0,0,1,4,3,2,7,6,1,0,1,0,0,0,1
3,1,24,0,9173,16,400,1,1995,4,4,6,1,3,5,1,0,0,2,1,2,4,3,3,4,3,1,0,1,3,0,0,2
5,1,48,0,9174,5,400,3,1995,4,5,2,1,3,5,1,1,1,1,0,2,4,3,3,7,6,1,0,1,0,0,0,0
1,2,34,0,9175,13,400,3,1995,6,2,2,1,3,5,0,0,0,2,1,2,4,3,3,6,4,1,0,1,0,0,0,2
2,2,32,1,9176,5,400,3,1995,0,0,13,1,1,0,1,1,0,0,0,0,4,3,3,5,4,1,0,1,3,0,0,1
3,4,66,0,9177,13,700,3,1995,6,4,17,1,1,5,1,1,0,1,0,0,4,3,1,6,8,1,0,1,0,0,0,0
3,4,44,0,9178,15,400,2,1995,6,4,0,1,1,5,1,1,0,1,0,2,4,3,1,6,5,1,0,1,1,3,1,0
3,3,39,0,9179,11,400,1,1995,6,4,9,1,4,5,1,1,0,2,1,1,4,3,1,5,5,1,0,1,0,0,0,2
5,5,30,0,9180,15,400,1,1995,6,1,6,1,1,5,0,0,0,2,1,1,4,3,1,5,4,1,0,1,0,0,0,2
2,2,33,1,9181,7,500,1,1995,0,0,6,1,2,0,1,0,1,1,0,1,4,3,2,5,4,1,0,1,2,2,0,0
4,4,26,0,9182,11,400,4,1995,7,6,17,1,3,7,1,0,1,0,0,2,4,3,0,6,4,1,1,1,2,0,0,1
2,4,40,0,9183,10,400,4,1995,8,1,6,1,4,8,1,1,1,0,0,2,4,3,1,6,5,1,0,1,0,0,0,1
2,3,64,0,9184,6,400,4,1995,8,1,13,1,0,8,1,1,0,1,0,0,2,3,0,6,7,1,0,1,1,0,0,0
4,4,54,0,9185,8,400,2,1995,8,2,17,1,4,8,1,1,0,2,1,2,4,3,2,7,6,1,0,1,0,0,2,2
3,3,29,0,9186,11,400,2,1995,9,0,13,0,2,9,1,1,1,0,0,1,4,3,2,4,4,1,0,1,0,0,0,1
3,4,35,0,9187,12,400,2,1995,9,1,9,1,4,9,0,1,1,0,0,2,4,3,0,6,4,1,0,1,0,0,0,1
5,5,22,0,9188,5,400,3,1995,9,4,13,1,0,9,1,1,1,0,0,1,4,3,2,4,3,1,0,1,3,0,0,1
1,2,49,0,9189,1,400,4,1995,10,3,17,1,2,10,1,1,0,1,0,0,4,3,2,6,6,1,0,1,3,0,0,0
4,4,42,0,9190,16,400,4,1995,10,4,5,1,5,10,1,1,0,2,1,2,4,3,2,6,5,1,0,1,0,0,0,2
2,3,37,0,9191,4,400,3,1995,11,2,13,0,1,11,1,1,0,2,1,1,4,3,1,6,5,1,0,1,2,0,0,2
1,1,45,0,9192,15,400,3,1995,2,0,17,1,0,2,1,1,0,2,1,2,4,3,2,6,5,1,0,1,3,1,0,2
4,5,60,0,9193,5,400,1,1995,2,3,17,0,3,2,1,0,0,2,1,2,4,3,1,7,7,1,0,1,3,0,0,2
4,2,37,0,9194,8,400,4,1995,3,0,18,1,1,4,1,2,0,0,0,2,4,3,2,6,5,1,0,1,0,0,0,1
4,1,40,0,9195,7,400,3,1995,3,3,0,1,4,4,1,1,0,1,0,1,4,3,1,6,5,1,0,1,0,0,0,0
5,1,32,0,9196,15,400,3,1995,3,6,6,1,3,4,0,1,0,2,1,1,4,3,3,5,4,1,0,1,2,0,0,2
1,2,59,0,9197,11,400,3,1995,6,4,13,1,3,5,1,0,0,1,0,0,4,3,0,7,7,1,0,1,0,0,0,0
2,3,26,0,9198,8,400,1,1995,5,1,9,1,1,6,0,1,1,4,1,5,4,3,1,4,4,1,0,1,3,0,0,1
2,2,60,0,9199,1,400,3,1995,5,1,2,1,2,6,1,1,1,1,0,1,4,3,0,7,7,1,0,1,1,3,1,0
3,4,50,0,9200,15,400,4,1995,5,1,17,0,1,6,1,0,0,2,1,1,4,3,1,7,6,1,0,1,0,0,0,2
3,3,47,0,9201,12,400,2,1995,5,3,13,1,3,6,1,1,0,0,0,1,3,2,0,6,6,1,0,1,0,0,0,1
3,3,35,0,9202,4,400,2,1995,9,4,13,1,3,10,1,0,0,0,0,1,4,3,0,6,4,1,0,1,3,0,0,1
1,1,38,0,9203,14,400,2,1995,10,6,0,1,0,10,1,1,0,2,1,2,4,3,0,6,5,1,0,1,3,0,0,2
2,3,35,1,9204,6,400,2,1995,0,1,13,1,4,0,1,1,0,0,0,1,4,3,0,6,4,1,0,1,1,0,0,1
2,3,54,0,9205,9,400,3,1995,10,4,17,1,1,10,1,1,0,0,0,5,4,3,2,7,6,1,0,1,0,0,0,1
2,3,47,0,9206,8,400,1,1995,10,0,0,1,1,10,1,0,0,6,2,5,4,3,0,6,6,1,0,1,0,0,0,0
3,3,38,0,9207,9,400,1,1995,10,1,9,1,1,10,1,0,0,2,1,2,4,3,1,6,5,1,0,1,1,0,0,2
4,5,33,0,9208,6,400,4,1995,11,6,13,1,4,11,1,0,0,0,0,1,4,3,0,5,4,1,0,1,3,0,0,1
3,3,58,0,9209,8,400,1,1995,10,5,13,1,0,10,1,1,1,2,1,1,4,3,0,7,7,1,0,0,0,0,0,2
3,4,53,0,9210,2,400,1,1995,10,2,2,1,1,10,1,1,0,2,1,1,4,3,2,7,6,1,0,1,0,0,0,2
2,2,26,1,9211,12,400,4,1995,0,1,13,1,4,1,1,1,0,1,0,1,4,3,2,5,4,1,0,1,1,0,0,0
4,4,44,0,9212,7,400,3,1995,9,5,9,1,0,9,1,1,1,0,0,1,4,3,0,6,5,1,0,1,0,0,0,1
2,2,50,0,9213,5,400,2,1995,8,1,13,1,2,8,1,1,0,0,0,1,4,3,0,6,6,1,0,1,1,0,0,1
3,4,51,0,9214,5,400,1,1995,7,4,17,1,1,7,1,1,1,0,0,1,4,3,2,6,6,1,0,1,3,0,0,1
2,5,34,0,9215,6,400,4,1995,7,5,9,1,2,7,0,0,0,0,0,1,4,3,1,5,4,1,0,1,3,0,0,1
2,2,41,0,9216,1,400,4,1995,0,1,11,1,4,0,1,0,1,1,0,5,4,3,2,7,5,1,0,1,0,0,0,0
5,2,41,0,9217,13,400,2,1995,5,4,2,1,0,7,1,1,0,0,0,2,4,3,1,6,5,1,0,1,2,0,0,1
5,1,23,0,9218,10,400,2,1995,5,4,13,1,1,7,1,1,1,0,0,1,4,3,2,5,3,1,0,1,3,0,0,1
3,4,60,0,9219,9,400,3,1995,5,3,2,1,4,6,1,1,0,1,0,1,4,3,0,7,7,1,0,1,3,0,0,0
2,2,32,1,9220,14,400,3,1995,0,1,6,0,1,0,1,1,0,4,1,5,4,3,0,6,4,1,0,1,0,3,1,1
2,4,44,0,9221,4,400,2,1995,5,2,6,1,3,6,1,1,1,1,0,1,4,3,1,7,5,1,0,1,3,0,0,0
2,2,53,0,9222,2,400,1,1995,5,2,9,1,3,6,1,1,0,0,0,2,4,3,0,7,6,1,0,1,0,0,0,1
2,3,64,0,9223,3,400,4,1995,6,3,17,1,3,5,1,1,0,0,0,1,4,3,2,7,7,1,0,1,3,0,0,1
1,1,65,0,9224,9,400,2,1995,6,4,0,1,1,5,1,1,1,1,0,1,4,3,1,7,7,1,0,1,0,0,0,0
5,1,30,0,9225,11,400,2,1995,4,2,5,1,3,5,1,0,1,2,1,2,4,3,2,6,4,1,0,1,0,0,0,2
4,4,40,0,9226,1,400,2,1995,4,1,9,1,2,4,1,1,0,0,0,1,4,3,1,6,5,1,0,1,2,0,2,1
4,4,56,0,9227,2,400,3,1995,4,0,2,1,0,4,1,1,0,2,1,3,4,3,2,7,7,1,0,1,3,0,0,2
3,4,49,0,9228,13,400,1,1995,4,5,13,1,4,4,1,0,1,1,0,1,4,3,1,7,6,1,0,1,2,0,0,0
3,4,33,0,9229,15,400,1,1995,4,5,17,1,0,4,1,1,0,1,0,1,4,3,0,6,4,1,0,1,0,0,0,0
2,3,49,0,9230,15,400,3,1995,4,3,0,1,4,4,1,1,0,1,0,2,4,3,2,7,6,1,0,1,0,0,0,0
2,4,26,0,9231,3,400,4,1995,0,2,9,1,3,5,0,0,1,0,0,5,4,3,2,6,4,1,0,1,2,0,0,1
1,1,38,0,9232,12,500,1,1995,4,1,13,1,4,4,1,1,1,2,1,1,4,3,1,6,5,1,0,1,3,2,0,2
4,1,42,0,9233,11,400,3,1995,3,3,6,0,3,4,1,1,0,2,1,1,4,3,3,6,5,1,0,1,1,0,0,2
3,3,51,0,9234,14,400,1,1995,3,5,17,1,1,3,1,1,1,0,0,1,4,3,0,7,6,1,0,1,3,0,0,1
4,1,28,0,9235,11,400,2,1995,2,2,9,1,2,3,1,1,0,2,1,1,4,3,2,5,4,1,0,1,1,0,0,2
4,4,32,0,9236,10,400,4,1995,2,4,6,1,4,2,1,1,0,0,0,1,4,3,2,5,4,1,0,1,2,0,0,1
4,4,29,0,9237,3,400,4,1995,2,3,13,1,4,2,1,1,0,0,0,2,4,3,0,5,4,1,0,1,0,0,0,1
1,2,53,0,9238,3,400,4,1995,11,1,6,1,2,11,1,1,1,0,0,2,4,3,1,6,6,1,0,1,2,0,0,1
1,2,24,0,9239,16,400,3,1995,10,2,17,1,3,10,1,0,0,2,1,5,4,3,0,1,3,1,0,1,0,0,0,2
1,1,35,0,9240,16,400,4,1995,10,3,17,1,3,0,1,1,0,0,0,1,4,3,0,6,4,1,0,1,0,0,0,1
3,3,31,0,9241,6,400,1,1995,9,1,13,1,3,10,1,1,0,2,1,1,4,3,0,3,4,1,0,1,0,3,1,2
3,4,56,0,9242,16,400,1,1995,9,6,9,1,0,9,1,1,0,2,1,2,4,3,0,7,7,1,0,1,0,0,0,2
5,1,32,0,9243,10,400,3,1995,8,3,13,0,1,9,1,0,1,1,0,1,4,3,0,5,4,1,0,1,1,0,0,0
4,5,29,0,9244,11,400,1,1995,8,1,9,1,3,8,0,0,1,2,1,5,4,3,1,5,4,1,0,1,3,0,0,2
3,4,57,0,9245,4,400,4,1995,8,1,13,0,4,8,1,1,0,0,0,5,4,3,1,7,7,1,0,1,0,0,0,1
3,3,24,0,9246,16,400,1,1995,8,5,6,1,1,8,1,0,0,1,0,1,4,3,1,4,3,1,0,1,1,0,0,0
2,3,32,1,9247,2,400,3,1995,0,2,2,1,0,0,1,1,0,1,0,1,4,3,0,5,4,1,0,1,0,0,0,0
5,1,36,0,9248,15,400,4,1995,7,2,13,1,3,8,1,0,1,1,0,1,4,3,1,6,5,1,0,1,1,0,0,0
1,3,33,0,9249,12,400,1,1995,8,3,6,1,1,8,1,1,0,2,1,1,4,3,0,6,4,1,0,1,0,0,0,2
4,4,32,0,9250,13,400,3,1995,7,3,6,1,4,7,1,0,0,0,0,1,4,3,2,4,4,1,0,1,0,0,0,1
5,5,62,0,9251,3,400,1,1995,7,6,17,1,0,7,0,1,0,1,0,0,4,3,0,7,7,1,0,1,1,0,0,0
1,1,41,0,9252,6,400,3,1995,5,1,13,1,2,6,1,1,0,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
1,4,31,0,9253,9,400,4,1995,5,2,17,0,3,6,1,0,0,1,0,1,4,3,0,5,4,1,0,1,3,0,0,0
2,4,42,0,9254,12,400,3,1995,0,2,17,1,0,0,1,1,1,1,0,1,4,3,0,5,5,1,0,1,0,0,0,0
1,1,53,0,9255,8,400,4,1995,5,0,13,1,1,6,1,1,0,2,1,1,4,3,3,7,6,1,0,1,1,0,0,2
5,1,52,0,9256,4,400,4,1995,6,2,13,1,1,7,1,1,0,2,1,1,4,3,2,6,6,1,0,1,0,0,0,2
3,1,30,0,9257,11,400,4,1995,6,5,18,1,0,7,1,0,0,0,0,4,4,3,0,6,4,1,0,0,3,0,0,1
3,1,58,0,9258,1,400,4,1995,6,1,2,1,1,6,1,1,1,1,0,1,4,3,1,7,7,1,0,1,1,0,0,0
1,1,35,0,9259,5,400,4,1995,6,4,2,1,0,5,1,1,1,0,0,1,4,3,0,6,4,1,0,1,2,0,0,1
5,1,33,0,9260,1,400,2,1995,4,1,13,1,4,5,1,0,0,2,1,1,4,3,2,5,4,1,0,1,3,0,0,2
5,3,65,0,9261,6,400,1,1995,4,1,13,0,3,5,1,1,1,1,0,1,4,3,2,6,7,1,0,1,2,0,0,0
4,1,39,0,9262,9,400,2,1995,4,3,6,1,4,5,1,1,0,2,1,1,4,3,0,6,5,1,0,1,3,3,1,2
2,3,53,1,9263,14,400,2,1995,0,3,9,1,0,0,1,1,0,0,0,2,4,3,2,7,6,1,0,1,3,0,0,1
3,4,76,0,9264,14,400,2,1995,4,4,9,1,1,4,1,1,0,2,1,1,4,3,2,6,8,1,0,1,3,0,0,2
2,2,0,0,9265,16,400,4,1995,4,2,6,1,3,4,1,0,0,2,1,5,4,3,3,0,0,1,0,1,0,0,0,2
1,1,38,0,9266,5,400,2,1995,4,6,6,0,1,4,1,1,0,2,1,2,4,3,2,6,5,1,0,1,3,0,0,2
5,1,23,0,9267,3,400,2,1995,3,5,17,1,1,4,0,0,1,2,1,1,4,3,0,4,3,1,0,1,1,0,2,2
5,1,47,0,9268,16,400,4,1995,3,4,13,1,1,4,1,1,0,0,0,2,4,3,0,7,6,1,0,1,0,0,0,1
2,4,50,1,9269,7,400,2,1995,0,3,5,1,1,0,1,1,0,1,0,0,4,3,2,7,6,1,0,1,0,0,0,0
2,4,33,1,9270,9,400,4,1995,0,4,13,1,1,0,0,1,0,0,0,1,4,3,3,5,4,1,0,1,1,0,0,1
3,3,30,0,9271,15,400,2,1995,3,5,13,1,0,3,1,1,0,1,0,1,4,3,2,6,4,1,0,1,1,0,0,0
3,4,34,0,9272,6,400,1,1995,3,6,9,1,4,3,1,1,0,1,0,1,4,3,1,5,4,1,0,1,0,0,0,0
1,2,49,0,9273,2,400,2,1995,3,4,13,1,3,5,1,1,0,0,0,0,4,3,2,7,6,1,0,1,0,0,0,1
2,4,26,0,9274,1,400,1,1995,2,5,13,1,0,2,0,1,1,0,0,0,4,3,0,4,4,1,0,1,0,0,0,1
2,2,49,0,9275,5,400,2,1995,2,1,13,1,4,2,1,0,0,2,1,1,4,3,2,6,6,1,0,1,1,0,0,2
5,1,33,0,9276,5,400,1,1995,0,0,17,1,3,1,1,1,0,2,1,2,4,3,2,5,4,1,0,1,0,0,0,2
1,2,50,0,9277,2,400,1,1995,1,2,2,1,4,1,1,1,0,2,1,2,4,3,1,5,6,1,0,1,0,0,0,2
2,4,24,0,9278,16,400,1,1995,0,4,17,1,1,0,1,0,0,2,1,1,4,3,1,4,3,1,0,1,0,0,0,2
3,3,26,0,9279,7,400,3,1995,10,1,17,1,2,10,0,0,0,1,0,1,4,3,1,6,4,1,0,1,3,0,0,0
3,3,27,0,9280,10,400,2,1995,10,2,2,1,3,10,0,0,1,2,1,5,4,3,2,3,4,1,0,1,0,0,0,2
2,2,31,0,9281,4,400,4,1995,10,0,9,1,2,10,0,0,0,2,1,1,4,3,2,5,4,1,0,1,0,0,0,2
4,4,37,0,9282,13,400,3,1995,5,3,6,1,4,6,0,1,0,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
2,3,32,1,9283,10,500,1,1995,0,4,17,1,4,0,1,0,0,0,0,1,4,3,2,5,4,1,0,1,2,1,1,1
2,4,21,0,9284,14,400,4,1995,9,5,9,1,2,2,1,0,0,4,1,5,4,3,1,4,3,1,0,1,3,0,0,1
4,5,45,0,9285,3,400,4,1995,7,1,17,1,1,7,1,1,0,1,0,1,4,3,0,6,5,1,0,1,1,0,0,0
1,3,52,0,9286,9,400,3,1995,9,4,17,1,0,9,1,1,0,0,0,1,4,3,2,6,6,1,0,1,1,0,0,1
2,2,39,0,9287,4,400,1,1995,11,1,9,0,4,0,1,0,0,0,0,1,4,3,2,7,5,1,0,1,1,0,0,1
3,4,44,1,9288,9,400,3,1995,0,5,2,1,1,0,1,1,0,1,0,2,4,3,2,6,5,1,0,1,1,0,0,0
3,3,32,0,9289,8,400,3,1995,9,0,13,1,0,9,1,0,0,2,1,1,4,3,2,6,4,1,0,1,1,0,0,2
2,4,64,0,9290,13,400,4,1995,2,5,6,0,4,5,1,1,0,1,0,0,4,3,1,6,7,1,0,1,0,0,0,0
3,3,35,0,9291,2,400,4,1995,0,6,13,1,0,0,0,1,1,2,1,1,4,3,2,5,4,1,0,1,0,0,0,2
1,2,36,0,9292,3,400,2,1995,1,0,6,0,1,1,1,0,0,2,1,2,4,3,0,6,5,1,0,1,3,0,0,2
3,3,44,1,9293,13,400,4,1995,0,5,13,1,2,0,1,0,0,1,0,1,4,3,2,6,5,1,0,1,0,0,0,0
1,2,28,0,9294,3,400,2,1995,7,5,6,1,1,7,1,0,1,0,0,1,4,3,1,5,4,1,0,1,2,0,0,1
4,4,65,0,9295,8,400,4,1995,11,0,17,1,1,11,1,1,0,0,0,5,4,3,2,7,7,1,0,1,3,0,0,1
2,3,58,0,9296,9,400,4,1995,7,2,9,1,3,7,1,1,0,1,0,2,4,3,0,7,7,1,0,1,0,0,0,0
4,5,44,0,9297,13,400,3,1995,10,0,9,1,1,10,1,1,1,1,0,1,4,3,1,7,5,1,0,1,3,0,0,0
4,4,29,0,9298,10,400,4,1995,10,0,17,1,0,10,1,0,0,2,1,2,4,3,3,5,4,1,0,1,2,0,0,2
5,2,28,0,9299,1,400,1,1995,5,2,2,1,3,2,1,1,0,0,0,1,4,3,2,5,4,1,0,1,1,0,0,1
3,1,35,1,9300,9,400,1,1995,0,5,9,1,2,1,1,1,0,1,0,1,4,3,1,6,4,1,0,1,2,0,0,0
1,4,37,0,9301,11,400,2,1995,1,5,13,1,2,1,1,1,0,0,0,1,4,3,1,5,5,1,0,1,0,0,0,1
3,5,37,0,9302,16,400,1,1995,0,5,6,1,1,0,1,3,1,0,0,1,4,3,2,6,5,1,0,1,1,0,0,1
1,2,30,0,9303,1,400,3,1995,1,3,9,1,4,1,1,1,0,0,0,1,4,3,0,6,4,1,0,1,1,0,0,1
1,1,29,0,9304,6,400,1,1995,2,3,9,1,4,2,0,0,1,0,0,1,4,3,0,5,4,1,0,1,0,3,1,1
4,4,58,0,9305,12,400,3,1995,1,4,5,1,4,1,1,1,0,2,1,4,4,3,2,7,7,1,0,1,3,0,0,2
1,1,0,0,9306,2,400,4,1995,3,0,6,1,0,3,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,0,0,2
5,5,28,0,9307,14,400,3,1995,5,3,13,1,3,6,1,1,0,2,1,1,4,3,3,5,4,1,0,1,2,0,0,2
5,2,41,0,9308,9,400,3,1995,7,0,17,1,1,8,1,1,0,0,0,1,4,3,1,7,5,1,0,1,3,0,2,1
3,3,35,1,9309,11,400,2,1995,0,6,9,1,3,0,1,1,0,1,0,1,4,3,2,5,4,1,0,1,0,0,0,0
3,4,51,0,9310,3,400,2,1995,7,3,6,1,2,7,1,1,0,2,1,1,4,3,1,6,6,1,0,1,3,0,0,2
3,3,70,0,9311,3,400,1,1995,7,0,17,1,2,7,1,1,0,1,0,1,4,3,0,7,8,1,0,1,2,0,0,0
1,1,23,0,9312,14,400,2,1995,9,0,9,1,0,9,1,0,0,2,1,1,4,3,2,4,3,1,0,1,3,0,0,2
2,2,52,0,9313,5,400,3,1995,8,0,5,1,3,10,1,1,0,1,0,1,4,3,1,7,6,1,0,1,0,0,0,0
5,4,30,0,9314,15,400,1,1995,0,0,17,1,1,4,1,1,0,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
4,4,42,0,9315,1,400,4,1995,9,1,2,1,2,9,1,1,0,1,0,5,4,3,1,5,5,1,0,1,1,0,0,0
1,3,32,0,9316,1,400,2,1995,2,5,6,1,1,2,0,0,0,1,0,1,4,3,1,4,4,1,0,1,2,0,0,0
1,1,77,0,9317,3,400,1,1995,2,3,13,1,2,3,0,0,1,1,0,1,4,3,2,7,8,1,0,1,2,0,0,0
4,5,34,0,9318,12,400,1,1995,2,0,6,1,1,2,1,0,0,0,0,1,4,3,0,5,4,1,0,1,1,0,0,1
1,2,39,0,9319,11,400,4,1995,4,5,13,1,1,4,0,0,0,1,0,0,4,3,2,6,5,1,0,1,1,0,0,0
2,2,49,0,9320,3,400,1,1995,3,4,2,1,4,3,1,0,1,2,1,3,4,3,2,6,6,1,0,1,0,0,0,2
1,1,31,0,9321,16,400,4,1995,3,2,17,1,3,3,1,1,0,1,0,1,4,3,0,5,4,1,0,1,0,0,0,0
4,1,44,0,9322,5,400,2,1995,6,5,6,1,3,6,1,0,1,0,0,5,4,3,0,5,5,1,0,1,2,0,0,1
1,5,29,0,9323,2,400,1,1995,5,2,6,1,3,7,0,0,1,4,1,5,0,3,0,5,4,1,0,1,0,0,0,1
5,1,32,0,9324,14,400,4,1995,7,1,6,1,4,8,1,1,0,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
4,5,29,0,9325,13,400,2,1995,7,5,17,1,0,7,0,0,0,2,1,1,4,3,3,5,4,1,0,1,0,3,1,2
5,1,32,0,9326,8,400,3,1995,5,6,13,0,1,7,0,0,0,1,0,1,4,3,1,5,4,1,0,1,2,0,0,0
3,3,43,0,9327,13,400,3,1995,0,0,17,1,1,0,1,1,1,1,0,2,4,3,2,6,5,1,0,1,0,0,0,0
5,5,27,0,9328,10,400,3,1995,10,3,9,1,3,10,1,0,0,2,1,2,4,3,2,5,4,1,0,1,2,0,0,2
3,4,44,0,9329,13,400,3,1995,10,0,18,1,4,10,1,1,0,2,1,3,4,3,3,6,5,1,0,1,0,0,0,2
3,3,59,0,9330,9,400,1,1995,8,0,9,1,3,9,1,1,0,2,1,1,4,3,2,7,7,1,0,1,3,0,0,2
4,1,32,0,9331,9,400,4,1995,5,6,13,0,1,7,0,1,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
3,3,31,0,9332,10,400,2,1995,0,0,13,1,0,0,1,0,1,0,0,2,4,3,2,5,4,1,0,1,3,0,0,1
5,5,29,0,9333,15,400,3,1995,6,2,13,1,3,5,1,0,0,1,0,1,4,3,1,5,4,1,0,1,2,0,0,0
3,4,44,0,9334,16,500,3,1995,6,6,9,1,3,5,1,1,0,0,0,1,4,3,0,6,5,1,0,1,3,2,0,1
3,4,35,0,9335,2,400,2,1995,6,5,17,1,1,5,1,0,0,0,0,1,4,3,0,6,4,1,0,1,1,0,0,1
1,2,42,0,9336,5,400,3,1995,6,5,2,1,4,5,1,1,0,0,0,4,4,3,2,6,5,1,0,1,3,0,0,1
3,4,28,0,9337,4,400,1,1995,4,3,13,1,3,4,1,1,0,2,1,1,4,3,2,6,4,1,0,1,1,0,0,2
2,2,47,0,9338,16,400,3,1995,4,4,13,0,4,4,1,1,0,2,1,2,4,3,2,6,6,1,0,1,3,0,0,2
2,2,24,0,9339,2,400,3,1995,4,2,6,1,2,4,1,0,0,2,1,1,4,3,2,2,3,1,0,1,3,0,0,2
3,4,42,0,9340,4,400,2,1995,2,2,2,1,0,10,1,0,0,2,1,2,4,3,3,7,5,1,0,1,3,0,0,2
3,3,32,0,9341,3,400,4,1995,2,3,13,1,3,2,0,1,1,1,0,1,4,3,0,5,4,1,0,1,2,0,0,0
2,3,43,0,9342,15,400,4,1995,2,0,13,1,3,2,1,1,0,2,1,2,4,3,2,7,5,1,0,1,3,0,0,2
2,3,55,0,9343,7,400,4,1995,2,6,17,0,2,2,1,1,0,1,0,0,4,3,1,7,6,1,0,1,0,0,0,0
5,3,48,0,9344,3,400,1,1995,1,1,18,1,4,2,1,1,0,2,1,4,4,3,3,6,6,1,0,1,3,0,0,2
3,4,31,0,9345,11,400,3,1995,7,1,13,1,0,7,1,0,0,0,0,0,4,3,0,6,4,1,0,1,1,0,0,1
2,2,32,0,9346,6,400,4,1995,5,0,6,1,0,6,1,1,1,1,0,1,4,3,0,5,4,1,0,1,1,3,1,0
5,1,21,0,9347,16,400,3,1995,6,3,2,1,2,6,0,0,0,1,0,5,4,3,0,4,3,1,0,1,1,0,0,0
2,1,47,0,9348,5,400,3,1995,6,3,9,1,3,7,0,1,0,1,0,1,4,3,2,6,6,1,0,1,0,0,0,0
2,2,32,0,9349,9,400,4,1995,4,1,6,1,2,4,1,1,0,2,1,1,4,3,2,4,4,1,0,1,0,0,2,2
3,3,30,0,9350,16,400,3,1995,0,0,6,1,2,0,1,0,1,4,1,5,4,3,2,6,4,1,0,1,0,0,0,1
3,3,26,1,9351,2,400,2,1995,0,1,13,1,1,0,1,1,0,1,0,0,4,3,0,6,4,1,0,1,0,0,0,0
